prod,busload,desired load,cost1,cost2
10698.6986986987,1513.0371513053542,1300,213.0371513053542,9398.6986986987
10714.714714714715,1509.7343630426403,1300,209.73436304264033,9414.714714714715
10730.730730730731,1506.423296269133,1300,206.42329626913306,9430.730730730731
10746.746746746747,1503.1039661411687,1300,203.1039661411687,9446.746746746749
10762.762762762764,1499.7763877676389,1300,199.77638776763888,9462.762762762766
10778.77877877878,1496.4405762105453,1300,196.44057621054526,9478.77877877878
10794.794794794796,1493.0965464850487,1300,193.09654648504875,9494.794794794796
10810.810810810812,1489.7443135596404,1300,189.74431355964043,9510.810810810812
10826.826826826828,1486.3838923565418,1300,186.38389235654176,9526.826826826828
10842.842842842843,1483.0152977517337,1300,183.01529775173367,9542.842842842843
10858.85885885886,1479.6385445750948,1300,179.63854457509478,9558.85885885886
10874.874874874877,1476.2536476108035,1300,176.25364761080345,9574.874874874877
10890.890890890892,1472.8606215973632,1300,172.8606215973632,9590.890890890892
10906.906906906908,1469.4594812280575,1300,169.45948122805748,9606.906906906908
10922.922922922924,1466.0502411506677,1300,166.05024115066772,9622.922922922924
10938.93893893894,1462.6329159681572,1300,162.63291596815725,9638.93893893894
10954.954954954956,1459.207520238635,1300,159.20752023863497,9654.954954954956
10970.970970970971,1455.774068475619,1300,155.77406847561906,9670.970970970973
10986.986986986987,1452.3325751480334,1300,152.33257514803336,9686.986986986987
11003.003003003005,1448.8830546808058,1300,148.8830546808058,9703.003003003005
11019.01901901902,1445.4255214544955,1300,145.42552145449554,9719.01901901902
11035.035035035036,1441.9599898061224,1300,141.9599898061224,9735.035035035036
11051.051051051052,1438.4864740287649,1300,138.48647402876486,9751.051051051052
11067.067067067068,1435.0049883721858,1300,135.00498837218584,9767.067067067068
11083.083083083084,1431.515547042778,1300,131.51554704277805,9783.083083083084
11099.0990990991,1428.0181642036496,1300,128.01816420364958,9799.0990990991
11115.115115115115,1424.5128539754714,1300,124.51285397547144,9815.115115115115
11131.131131131133,1420.9996304354881,1300,120.99963043548814,9831.131131131133
11147.147147147149,1417.4785076187673,1300,117.47850761876725,9847.147147147149
11163.163163163164,1413.9494995179411,1300,113.94949951794115,9863.163163163164
11179.17917917918,1410.4126200834635,1300,110.41262008346348,9879.179179179182
11195.195195195196,1406.867883223611,1300,106.86788322361099,9895.195195195196
11211.211211211212,1403.315302804771,1300,103.31530280477091,9911.211211211212
11227.227227227228,1399.7548926519412,1300,99.75489265194119,9927.227227227228
11243.243243243243,1396.186666548232,1300,96.1866665482321,9943.243243243243
11259.259259259261,1392.6106382357939,1300,92.61063823579389,9959.259259259261
11275.275275275277,1389.0268214152857,1300,89.02682141528567,9975.275275275277
11291.291291291293,1385.4352297465193,1300,85.43522974651933,9991.291291291293
11307.307307307308,1381.8358768486978,1300,81.83587684869781,10007.307307307308
11323.323323323324,1378.2287763000058,1300,78.22877630000585,10023.323323323324
11339.33933933934,1374.6139416384722,1300,74.61394163847217,10039.33933933934
11355.355355355356,1370.9913863615675,1300,70.99138636156749,10055.355355355356
11371.371371371373,1367.3611239267993,1300,67.36112392679934,10071.371371371373
11387.387387387389,1363.723167751572,1300,63.723167751571964,10087.38738738739
11403.403403403405,1360.0775312137612,1300,60.077531213761176,10103.403403403407
11419.41941941942,1356.4242276512177,1300,56.424227651217734,10119.41941941942
11435.435435435436,1352.763270362715,1300,52.76327036271505,10135.435435435436
11451.451451451452,1349.0946726073507,1300,49.09467260735073,10151.451451451452
11467.467467467468,1345.4184476053688,1300,45.41844760536878,10167.467467467468
11483.483483483484,1341.7346085378485,1300,41.734608537848544,10183.483483483484
11499.499499499501,1338.043168547074,1300,38.04316854707395,10199.499499499501
11515.515515515517,1334.3441407368737,1300,34.34414073687367,10215.515515515517
11531.531531531533,1330.6375381721973,1300,30.63753817219731,10231.531531531533
11547.547547547549,1326.9233738801631,1300,26.923373880163126,10247.547547547549
11563.563563563564,1323.2016608490085,1300,23.201660849008476,10263.563563563564
11579.57957957958,1319.4724120297105,1300,19.47241202971054,10279.57957957958
11595.595595595596,1315.7356403348222,1300,15.735640334822165,10295.595595595596
11611.611611611612,1311.991358639374,1300,11.991358639374084,10311.611611611614
11627.62762762763,1308.2395797808313,1300,8.239579780831264,10327.62762762763
11643.643643643645,1304.4803165592493,1300,4.4803165592493315,10343.643643643645
11659.659659659661,1300.7135817373419,1300,0.7135817373418831,10359.659659659661
11675.675675675677,1296.9393880409261,1300,3.060611959073867,10381.796899593824
11691.691691691693,1293.1577481587046,1300,6.842251841295365,10405.376195374283
11707.707707707708,1289.3686747426036,1300,10.631325257396384,10428.970358222501
11723.723723723724,1285.5721804078257,1300,14.427819592174274,10452.579362908073
11739.73973973974,1281.7682777332484,1300,18.231722266751603,10476.203184273243
11755.755755755757,1277.9569792612328,1300,22.043020738767154,10499.841797233292
11771.771771771773,1274.1382974980406,1300,25.86170250195937,10523.495176775692
11787.787787787789,1270.3122449136972,1300,29.687755086302786,10547.163297960395
